budget,genres,movie_id,original_language,original_title,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",203,en,Mean Streets,17.002096,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/2/1973,3000000,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Mean Streets,7.2,345
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10752, ""name"": ""War""}]",11858,en,Renaissance Man,4.516953,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/3/1994,24332324,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Renaissance Man,5.9,81
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",62835,en,Colombiana,33.785969,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",7/27/2011,60965854,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Colombiana,6.5,824
40000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",18937,en,Quest for Camelot,16.059443,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/15/1998,38172500,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Quest for Camelot,6.9,190
40000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",13536,en,City By The Sea,3.476966,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/6/2002,22433915,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,City By The Sea,5.7,92
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",15556,en,At First Sight,5.778724,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/15/1999,0,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,At First Sight,5.9,48
40000000,"[{""id"": 28, ""name"": ""Action""}]",10718,en,Torque,7.360793,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/16/2004,46546197,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Torque,4.7,119
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11062,en,City Hall,3.621837,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/16/1996,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,City Hall,6,67
45000000,"[{""id"": 18, ""name"": ""Drama""}]",10802,en,Showgirls,14.513305,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/22/1995,20350754,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Showgirls,4.9,256
40000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",1887,en,Marie Antoinette,22.364549,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",5/24/2006,60474340,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,Marie Antoinette,6.5,642
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",6071,en,Kiss of Death,6.90894,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/21/1995,0,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Kiss of Death,5.7,81
63600000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",10461,en,Get Carter,4.494788,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/6/2000,19412993,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get Carter,4.8,145
42000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",80278,en,Lo imposible,47.559928,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",9/9/2012,180274123,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",Released,The Impossible,7,2025
55000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",12704,en,Ishtar,2.410546,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/15/1987,14375181,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Ishtar,4.2,28
40000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",10315,en,Fantastic Mr. Fox,41.258956,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/23/2009,46471023,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fantastic Mr. Fox,7.5,1176
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16643,en,Life or Something Like It,8.980846,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/26/2002,16872671,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Life or Something Like It,5.7,124
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2687,en,Memoirs of an Invisible Man,7.222985,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/28/1992,14358033,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Memoirs of an Invisible Man,5.7,125
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",194,fr,Le fabuleux destin d'Amélie Poulain,73.720244,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",4/25/2001,173921954,122,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Amélie,7.8,3310
0,"[{""id"": 35, ""name"": ""Comedy""}]",11025,en,New York Minute,10.0403,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/1/2004,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,New York Minute,5.5,185
60000000,"[{""id"": 35, ""name"": ""Comedy""}]",8849,en,Alfie,15.219263,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/22/2004,13395939,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Alfie,5.6,248
40000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",78698,en,Big Miracle,8.303696,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/2/2012,24719215,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Big Miracle,6.6,152
38000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",30943,en,The Deep End of the Ocean,4.746085,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/12/1999,28121100,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Deep End of the Ocean,5.9,54
40000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9544,en,FearDotCom,6.756886,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""LU"", ""name"": ""Luxembourg""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/9/2002,18902015,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,FearDotCom,3.2,105
40000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",24418,en,Cirque du Freak: The Vampire's Assistant,16.424807,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/23/2009,28169671,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Cirque du Freak: The Vampire's Assistant,5.5,348
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",7288,en,Duplex,15.590001,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/26/2003,19322135,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Duplex,5.9,482
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",14655,en,Soul Men,5.483671,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/7/2008,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Soul Men,6.3,47
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",24575,en,Raise the Titanic,1.630541,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1/1/1980,0,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Raise the Titanic,5.2,21
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",10366,en,Universal Soldier: The Return,14.566664,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/5/1999,10667893,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Universal Soldier: The Return,4.2,135
33000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",19898,en,Pandorum,28.353517,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/8/2009,20645327,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Pandorum,6.5,774
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",4965,en,Impostor,9.579975,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/3/2001,0,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Impostor,6.1,135
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",15074,en,Extreme Ops,2.911819,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/27/2002,10959475,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Extreme Ops,5,28
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",56715,en,Just Visiting,10.844882,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/6/2001,0,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Just Visiting,4.8,171
50000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1272,en,Sunshine,51.502884,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/5/2007,32017803,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sunshine,7,1182
40000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",72358,en,A Thousand Words,13.119133,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/7/2012,22044277,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A Thousand Words,6,373
40000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",20542,en,Delgo,4.238482,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/12/2008,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,Delgo,5.4,15
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",266396,en,The Gunman,26.935458,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/16/2015,13644292,115,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Gunman,5.5,392
40000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",9978,en,Stormbreaker,16.282962,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/21/2006,23937870,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Stormbreaker,5.1,213
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",8271,en,Disturbia,31.690456,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/12/2007,117760134,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Disturbia,6.6,1006
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",10428,en,Hackers,17.842246,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/14/1995,7563728,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Hackers,6.2,398
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",5353,en,The Hunting Party,8.048305,"[{""iso_3166_1"": ""BA"", ""name"": ""Bosnia and Herzegovina""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/3/2007,0,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""sh"", ""name"": """"}]",Released,The Hunting Party,6.6,96
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",11934,en,The Hudsucker Proxy,14.188982,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/11/1994,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Hudsucker Proxy,7.1,275
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",14392,zh,投名狀,6.884467,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",12/12/2007,0,126,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,The Warlords,6.3,83
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",19495,en,Nomad,8.212018,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""KZ"", ""name"": ""Kazakhstan""}]",7/17/2005,0,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""kk"", ""name"": ""\u049b\u0430\u0437\u0430\u049b""}, {""iso_639_1"": ""ro"", ""name"": ""Rom\u00e2n\u0103""}]",Released,Nomad: The Warrior,4.3,17
39200000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",110415,ko,Snowpiercer,64.238688,"[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/1/2013,86758912,126,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",Released,Snowpiercer,6.7,2854
25000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",77459,fr,Un monstre à Paris,17.375562,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",10/12/2011,0,90,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,A Monster in Paris,6.5,313
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",26486,en,The Last Shot,6.7698,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/24/2004,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Last Shot,5.9,15
15000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",9495,en,The Crow,44.690107,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/11/1994,94000000,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Crow,7.3,953
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",256040,te,Baahubali: The Beginning,16.254032,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",7/10/2015,100000000,159,"[{""iso_639_1"": ""ml"", ""name"": """"}, {""iso_639_1"": ""te"", ""name"": ""\u0c24\u0c46\u0c32\u0c41\u0c17\u0c41""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""ta"", ""name"": ""\u0ba4\u0bae\u0bbf\u0bb4\u0bcd""}]",Released,Baahubali: The Beginning,7.5,135
39000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]",24420,en,The Time Traveler's Wife,37.492928,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/14/2009,101229792,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Time Traveler's Wife,6.7,798
0,"[{""id"": 35, ""name"": ""Comedy""}]",1257,en,Because I Said So,18.678415,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/2/2007,69485490,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Because I Said So,5.8,191
39000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",62214,en,Frankenweenie,27.908783,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/4/2012,35287788,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Frankenweenie,6.6,932
39000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",16320,en,Serenity,45.388937,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/25/2005,38869464,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Serenity,7.4,1264
39000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",8842,en,Against the Ropes,2.817364,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/20/2004,6614280,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Against the Ropes,4.5,32
